tags,developer,publisher,day,year,price,score
"Management,Economy,Simulation,Strategy,Political Sim,Politics,Multiplayer, Grand Strategy,Single-player,Military,Includes level editor,War",GolemLabs,THQ Nordic,285,2004,9.99,73.85494455
"Steam Cloud,Third Person,Free to Play,Crafting,Multiplayer,Sci-fi,Tower Defense,Survival,Open World Survival Craft,Action,Adventure,Indie,Aliens,Exploration,Online PvP,Online Co-op,Co-op,Early Access,Strategy,RPG,Open World,Stylized,Single-player,Online Co-Op","Nvizzio Creations, Meridian4",The Wall Productions Inc.,137,2019,0,61.23727435
"Co-op,Old School,RTS,Action,Isometric,Difficult,Strategy,Real Time Tactics,Classic,Military,Multiplayer,Single-player,World War II,Stealth,War,Tactical",Pyro Studios,Kalypso Media Digital,242,2002,4.99,78.60155574
"Violent,Shooter,Simulation,Retro,Massively Multiplayer,Multiplayer,Steam Workshop,LAN PvP,Action-Adventure,Games Workshop,Action,Adventure,Dating Sim,Indie,LAN Co-op,Casual,Nudity,First-Person,Online PvP,Online Co-op,Early Access,Level Editor,Cross-Platform Multiplayer,RPG,Open World,Single-player,Includes level editor,MMO",Cylinder Studios,Cylinder Studios,238,2017,4.99,73.2472144
"4X,Turn-Based Strategy,Strategy,Space,Turn-Based,Single-player,Steam Leaderboards,Sci-fi,Casual,Tactical",Firaxis Games,2K,71,2015,14.99,42.59802115
"Co-op,Colorful,2.5D,Action,Online Co-Op,Family Friendly,Local Multiplayer,Adventure,Multiplayer,Side Scroller,Single-player,2D,Fast-Paced,Platformer,Local Co-Op,Great Soundtrack",SEGA,SEGA,136,2012,9.99,72.7402975
"Steam Cloud,Anime,2D,Mature,Survival,NSFW,Visual Novel,Action,Puzzle,Hentai,Adventure,Indie,Casual,FPS,Horror,Nudity,Cute,Strategy,RPG,Sexual Content,Single-player",DSGame,DSGame,9,2020,0.99,66.76626019
"Hockey,Management,Sports,Early Access,Simulation,Strategy,Steam Workshop,Single-player",Sports Interactive,SEGA,335,2015,19.99,79.52907928
"eSports,Early Access,Shooter,Action,First-Person,Free to Play,Stats,Steam Workshop,Indie,Single-player,Steam Leaderboards,FPS",Victor Möller,Pixel Pointer Studios,28,2018,0,89.20527734
"Early Access,Action,In-App Purchases,Online PvP,Massively Multiplayer,Strategy,Stats,Online Co-op,Multiplayer,Free to Play,Steam Leaderboards,Casual",Vidibidi Games®,Vidibidi Games®,7,2020,0,75.20222774
"Steam Cloud,Violent,Shooter,Multiplayer,Steam Workshop,Gore,Tower Defense,Shared/Split Screen PvP,Survival,Action,Shared/Split Screen Co-op,Isometric,4 Player Local,Indie,Top-Down Shooter,Online PvP,Online Co-op,Local Multiplayer, Base Building,Co-op,Strategy,Zombies,Arena Shooter,Single-player,Steam Leaderboards,Twin Stick Shooter,Local Co-Op,Online Co-Op",Awesome Games Studio,Awesome Games Studio,237,2017,3.99,76.10202365
"Trading,Steam Cloud,Simulation,Sandbox,Sci-fi,4X,Economy,Action,Moddable,Downloadable Content,TrackIR,Adventure,Captions available,Space Sim,Space,Great Soundtrack,Strategy,Open World,Single-player,Epic,Real-Time",Egosoft,Egosoft,349,2011,9.99,86.74081345
"Steam Cloud,Anime,Multiplayer,Steam Workshop,Minimalist,Action,Difficult,Indie,Fast-Paced,Casual,Music-Based Procedural Generation,Music,Stats,Arcade,Rhythm,Level Editor,Cross-Platform Multiplayer,Single-player,Steam Leaderboards,Includes level editor",KHB-Soft,KHB-Soft,309,2016,2.99,83.42815459
"Steam Cloud,Anime,RPG,Turn-Based,Single-player,Story Rich",上海烛龙信息科技有限公司,北京网元圣唐娱乐科技有限公司,230,2013,15.99,71.77359791
"Steam Cloud,Visual Novel,Anime,RPG,Adventure,Dating Sim,Indie,Single-player,Cute,Romance,Casual",AsicxArt,SakuraGame,306,2017,1.99,81.25793661
"Steam Cloud,Narration,Multiple Endings,Action-Adventure,Story Rich,Action,Isometric,Comedy,Adventure,Indie,Action RPG,Colorful,Swordplay,Hack and Slash,Great Soundtrack,Dynami Narration,Fantasy,RPG,Single-player,Choices Matter,Funny",Spearhead Games,Spearhead Games,103,2016,14.99,81.38973232
"Steam Cloud,Shooter,Third Person,Alternate History,Historical,Multiplayer,Gore,War,Survival,Action,Comedy,Indie,World War II,FPS,Third-Person Shooter,First-Person,Stats,Co-op,PvP,Open World,Funny,Dinosaurs",800 North and Digital Ranch,800 North and Digital Ranch,98,2011,9.99,82.12811353
"Anime,Mystery,Drama,Multiple Endings,Detective,Story Rich,Visual Novel,Puzzle,Text-Based,Logic,Psychological,Adventure,Indie,Interactive Fiction,Casual,Atmospheric,Word Game,RPG,Single-player,Investigation",知行合一,游艺春秋,199,2020,7.99,76.85929915
"Steam Cloud,Anime,Strategy,RPG,Adventure,Single-player,Martial Arts,CRPG",Heluo Studio,FHYX（凤凰游戏）,226,2017,16.99,67.96612574
"Psychological Horror,Puzzle,Survival Horror,First-Person,Pixel Graphics,Adventure,Indie,Single-player,Atmospheric,Horror",Ivan Zanotti's MyMadnessWorks,Ivan Zanotti's MyMadnessWorks,31,2016,3.99,86.75291102
"Violent,Anime,2D,Story Rich,Gore,Female Protagonist,Survival,Psychological Horror,Visual Novel,Action,Adventure,Indie,Horror,Exploration,Dark,Inventory Management,Atmospheric,Survival Horror,Single-player",Devespresso Games,Headup,28,2020,14.99,90.71892681
"Steam Cloud,Mystery,Free to Play,Multiplayer,Co-op Campaign,Action-Adventure,Psychological Horror,Puzzle,Difficult,Adventure,Nature,Indie,Casual,Horror,First-Person,Linear,Online Co-op,Atmospheric,Co-op,3D,Cross-Platform Multiplayer,Investigation,Online Co-Op",Total Mayhem Games,Total Mayhem Games,34,2017,0,89.35816057
"Party-Based RPG,Mystery,Free to Play,Multiplayer,Cyberpunk,Difficult,Social Deduction,Hacking,Pixel Graphics,Indie,Casual,Online PvP,Stats,Great Soundtrack,Replay Value,Dark Humor,Atmospheric,Tactical,Co-op,In-App Purchases,Strategy,RPG,Funny",No Moon,No Moon,216,2017,0,81.04047763
"Steam Cloud,Point & Click,Puzzle,Dark,Fantasy,Comedy,Adventure,Indie,Single-player,2D,Dark Humor,Female Protagonist,Atmospheric,Horror",Daedalic Entertainment,Daedalic Entertainment,183,2015,19.99,81.52259074
"Action,Nudity,Anime,Spectacle fighter,Zombies,Beat 'em up,Sexual Content,Hack and Slash,Single-player,Steam Leaderboards,Gore,Mature,Female Protagonist",Tamsoft,D3 PUBLISHER,154,2016,39.99,70.51216592
"Steam Cloud,Action,Destruction,Split Screen,Local Multiplayer,Multiplayer,Racing,Single-player,Great Soundtrack,Local Co-Op,Arcade",Black Rock Studio,Disney,138,2010,19.99,72.97628842
"Old School,Shooter,Physics,Multiplayer,Sci-fi,Action,Puzzle,Moddable,Competitive,nan,Adventure,FPS,First-Person,Great Soundtrack,Atmospheric,Co-op,PvP,Arena Shooter,Funny,Online Co-Op",Valve,Valve,306,2004,4.99,84.70342437
"Fantasy,In-App Purchases,Online PvP,Free to Play,Massively Multiplayer,RPG,Open World,Sexual Content,MMO,MMORPG",Netease Games,MY.GAMES,58,2017,0,45.4703497
"Steam Cloud,Exploration,Sci-fi,Action,Retro,Difficult,Pixel Graphics,Adventure,Metroidvania,Indie,Single-player,Great Soundtrack,Platformer,2D,Atmospheric","Arvi Teikari, Roope Mäkinen",Hempuli Oy,112,2015,7.99,81.01227952
"Simulation,Military,War,Political,Action,Modern,Indie,Fast-Paced,Diplomacy,Philosophical,Cold War,Destruction,Great Soundtrack,Atmospheric,Tactical,Strategy,Single-player,Wargame,Epic,Real-Time",Blindflug Studios AG,Blindflug Studios AG,151,2017,11.99,81.28175223
"Turn-Based Tactics,Puzzle,Isometric,Difficult,Fantasy,Strategy,RPG,Turn-Based Combat,Turn-Based,Steam Workshop,Adventure,Indie,Single-player,Includes level editor,Tactical",Ctrl Alt Ninja Ltd.,Ctrl Alt Ninja Ltd.,135,2019,24.99,78.49066638
"Futuristic,Steam Cloud,Violent,Shooter,Third Person,Free to Play,Multiplayer,Team-Based,Sci-fi,Action,Difficult,Parkour,Adventure,Third-Person Shooter,Online PvP,Online Co-op,Tactical,Co-op,In-App Purchases,Strategy,Cross-Platform Multiplayer,PvP,Single-player,PvE,Funny,Online Co-Op",MercurySteam,Mercury Steam Entertainment s.l.,265,2017,0,48.71213305
"Co-op,Early Access,RTS,Fantasy,Strategy,Online PvP,Online Co-op,PvP,Multiplayer,Indie,Single-player,Great Soundtrack,Story Rich,Tower Defense",Battlecruiser Games,Battlecruiser Games,143,2018,7.49,80.50104132
"Shooter,Simulation,Third Person,Multiplayer,Sandbox,Team-Based,Military,War,Action,Strategy,Cold War,Moddable,Adventure,FPS,First-Person,Tactical,Realistic,Classic,Open World,Single-player",Bohemia Interactive,Bohemia Interactive,220,2011,4.99,82.1668113
"Historical,Steam Cloud,Strategy,Single-player",KOEI TECMO GAMES CO.,KOEI TECMO GAMES CO.,213,2014,24.99,79.85502677
"Management,Early Access,Simulation,Agriculture,Farming Sim,Realistic,Open World,Automobile Sim,Multiplayer,Indie,Single-player,Includes level editor,Driving,Casual",Masterbrain Bytes,Masterbrain Bytes,160,2017,23.99,64.95520736
"Tabletop,2D,Visual Novel,Comic Book,Isometric,Life Sim,Interactive Fiction,Casual,Experimental,Horror,Conversation,Exploration,Cute,Immersive Sim,Choose Your Own Adventure,Artificial Intelligence,Survival Horror,RPG,Single-player,Choices Matter,Top-Down",Randumb Studios,Randumb Studios,118,2020,1.99,89.80664994
"RTS,Difficult,Realistic,Strategy,Historical,Real Time Tactics,Military,Classic,Tanks,Multiplayer,Dynami Narration,Single-player,World War II,War,Great Soundtrack,Atmospheric,Tactical",Nival,Nival,266,2005,4.99,77.17389978
"Steam Cloud,Action,Cute,Classic,Family Friendly,Adventure,Multiplayer,Racing,Indie,Single-player,3D Platformer,Platformer,Casual,Funny",Tate Multimedia,Tate Multimedia,152,2019,1.99,89.0336008
"Steam Cloud,Roguelite,Third Person,Crafting,Post-apocalyptic,Female Protagonist,Survival,Action,Isometric,Difficult,Adventure,Indie,Exploration,Roguelike,Great Soundtrack,Atmospheric,Kickstarter,Action Roguelike,Strategy,Open World,Single-player",The Molasses Flood,The Molasses Flood,55,2016,14.99,71.18026768
"RTS,Difficult,Realistic,Strategy,Historical,Real Time Tactics,Military,Classic,Tanks,Multiplayer,Dynami Narration,Single-player,World War II,War,Great Soundtrack,Atmospheric,Tactical",Nival,Nival,87,2003,4.99,81.98550835
"Simulation,Third Person,Blood,Gore,Mature,Psychological Horror,Action,Puzzle,Adventure,Indie,Horror,Dark,Nudity,Stealth,Atmospheric,Villain Protagonist,Demons,Open World,Single-player,Funny",Shiver Games,Shiver Games,44,2015,19.99,56.51281672
"Steam Cloud,Emotional,Retro,2D,Story Rich,Visual Novel,Pixel Graphics,Adventure,Indie,Interactive Fiction,Casual,Great Soundtrack,Cute,Atmospheric,Surreal,RPGMaker,RPG,Walking Simulator,Single-player,Short,Top-Down",Freebird Games,Freebird Games,311,2014,3.99,80.86510772
"Massively Multiplayer,Crafting,Sandbox,Multiplayer,Survival,Open World Survival Craft,Action,Building,Adventure,Indie,Online PvP,Online Co-op,Cute, Base Building,MMORPG,Co-op,Early Access,RPG,Open World,PvP,MMO",Oddone Games,Oddone Games,229,2017,7.99,61.57159984
"Minimalist,Puzzle,Cute,Relaxing,Physics,Strategy,Fast-Paced,Indie,Single-player,2D,Short,Casual,Great Soundtrack",Quiet River,Quiet River,137,2018,0.99,92.17816228
"Steam Cloud,Sports,Simulation,Motorbike,Bikes,Open World,Automobile Sim,Multiplayer,Racing,Single-player,Driving",Milestone S.r.l.,Milestone S.r.l.,86,2015,19.99,71.73665887
"Old School,Simulation,Historical,Multiplayer,2D,Economy,Action,Difficult,Medieval,Management,RTS,Colony Sim,Cult Classic,Resource Management,Great Soundtrack,Atmospheric,Strategy,Classic,Single-player,City Builder",Topware Interactive,Topware Interactive,287,2013,6.99,80.48374542
"Simulation,Physics,Sandbox,Post-apocalyptic,Survival,Adventure,Indie,Exploration,First-Person,Racing,Immersive Sim,Atmospheric,Procedural Generation,Early Access,Relaxing,Loot,Open World,Automobile Sim,Single-player,Driving",IndieMax,IndieMax,269,2020,4.99,66.5888857
"Emotional,Mystery,Narration,2D,Story Rich,Gore,Psychological Horror,Psychological,Adventure,Pixel Graphics,Indie,Horror,Dark,Beautiful,Great Soundtrack,Dark Humor,Atmospheric,Surreal,Stylized,Single-player",Jesse Makkonen,Jesse Makkonen,317,2018,8.99,90.41918668
"Steam Cloud,Visual Novel,Simulation,Anime,Nudity,Adventure,Dating Sim,Multiple Endings,Indie,Single-player,Cute,Sexual Content,Romance,Mature,Casual","高考恋爱委员会, 橘子班",NVLMaker,150,2015,9.99,89.70685236
"Steam Cloud,1990's,Mystery,Soundtrack,Family Friendly,Story Rich,Female Protagonist,1980s,Puzzle,Controller,Adventure,Indie,Casual,Time Manipulation,Great Soundtrack,Atmospheric,Surreal,Relaxing,Walking Simulator,Single-player,Short",The Voxel Agents,The Voxel Agents,262,2018,19.99,88.27386783
"Steam Cloud,Shooter,Simulation,Free to Play,Massively Multiplayer,Multiplayer,War,Sports,Action,Adventure,Indie,Casual,FPS,Online PvP,Stats,Racing,Arcade,Tactical,Co-op,Early Access,Strategy,RPG,Steam Leaderboards,MMO,Online Co-Op",Redaster Studio,Redaster Studio,66,2020,0,64.18755212
"Steam Cloud,Multiple Endings,2D,Blood,Gore,Psychological Horror,Action,Psychological,Adventure,Indie,Horror,Captions available,Dark,Hand-drawn,Atmospheric,Kickstarter,Survival Horror,Zombies,Walking Simulator,Single-player,Short",Infinitap Games,Infinitap Games,269,2014,14.99,71.70847805
"Management,Economy,Early Access,Simulation,GameMaker,Building,Strategy,Sandbox,Indie,Single-player,Casual",Eggcode,Eggcode,257,2016,14.99,86.13885785
"Steam Cloud,Third Person,Post-apocalyptic,Action-Adventure,Story Rich,Sci-fi,Female Protagonist,Action,Controller,Parkour,Adventure,Linear,Hack and Slash,Robots,3D Platformer,Great Soundtrack,Platformer,Atmospheric,3D Vision,Open World,Single-player",Ninja Theory,BANDAI NAMCO Entertainment,297,2013,19.99,81.40016255
"Gothic,Dark Fantasy,Turn-Based Strategy,Fantasy,Strategy,RPG,Turn-Based,Multiplayer,Single-player,Atmospheric",Akella,Kalypso Media Digital,45,2014,14.99,62.46617731
"Steam Cloud,Violent,Simulation,Post-apocalyptic,Gore,Survival,Action,Building,Difficult,Adventure,Indie,Horror,Nudity,Roguelike,Early Access,Strategy,Zombies,RPG,Open World,Sexual Content,Single-player",DigiPotato Studio,DigiPotato Studio,163,2019,7.99,74.09367702
"Old School,Shooter,Action,Puzzle,Third Person,1990's,Classic,Adventure,Single-player,Action-Adventure,Platformer,Female Protagonist,Third-Person Shooter",Core Design,Square Enix,333,2012,6.99,79.76878571
"Shooter,Simulation,Action,First-Person,Bullet Time,Multiplayer,Adventure,Sniper,Single-player,Military,Stealth,FPS",City Interactive,CI Games,175,2010,7.99,52.57638457
"Visual Novel,Anime,Nudity,Hentai,Adventure,Dating Sim,Sexual Content,Single-player,Cute,Story Rich,Mature","Lump of Sugar, HIKARI FIELD",HIKARI FIELD,344,2016,34.99,90.89570224
"Minimalist,Steam Cloud,Puzzle,Hex Grid,Difficult,Logic,Relaxing,Strategy,Indie,Single-player,Touch-Friendly,Short,Casual,Great Soundtrack",Matthew Brown,Matthew Brown,50,2014,2.99,88.61318312
"Crime,Violent,Shooter,Third Person,Multiplayer,Story Rich,Mature,Action,Controller,Adventure,Third-Person Shooter,Split Screen,Atmospheric,Co-op,Open World,Single-player,Heist,Local Co-Op",IO Interactive,Square Enix,317,2007,6.99,62.68970997
"Steam Cloud,Violent,Free to Play,Steam Workshop,Mod,Story Rich,Gore,Action,Dark Fantasy,Psychological,Adventure,Exploration,Dark,First-Person,Great Soundtrack,Replay Value,Atmospheric,Lore-Rich,Fantasy,RPG,Open World,Single-player",SureAI,SureAI,45,2019,0,90.90642125
"Rhythm,Early Access,Shared/Split Screen Co-op,Music,Online PvP,Free to Play,Competitive,Steam Workshop,Indie,Single-player,Great Soundtrack,Includes level editor,Casual",Swan,Swan,192,2020,0,85.91119782
"Steam Cloud,Action,Anime,Side Scroller,Pixel Graphics,Metroidvania,Indie,Single-player,Steam Leaderboards,Platformer,2D,Great Soundtrack",INTI CREATES CO.,INTI CREATES CO.,240,2015,14.99,80.68346607
"Retro,2D,Puzzle,Parody,Fantasy,Action,Controller,Comedy,Adventure,Pixel Graphics,Indie,Action RPG,Casual,Great Soundtrack,3D,RPG,Single-player,Short,JRPG,Funny",Shiro Games,Shiro Games,94,2013,9.99,79.64135695
"Shooter,Story Rich,Gore,Based On A Novel,Survival,Psychological Horror,Action,Difficult,Adventure,FPS,Horror,Dark,First-Person,Stealth,Atmospheric,Lovecraftian,Survival Horror,Classic,Single-player",Headfirst Productions,Bethesda Softworks,116,2006,4.99,64.54308867
"Steam Cloud,Simulation,Funny,Historical,Family Friendly,Sandbox,Economy,Puzzle,Action,Building,Indie,Casual,Management,Trains,Resource Management,Real-Time with Pause,Replay Value,Relaxing,Strategy,Single-player,City Builder","Alexey Davydov, Sergey Dvoynikov, Timofey Shargorodskiy",Flazm,259,2015,9.99,84.42133345
"Remake,Point & Click,Puzzle,Retro,1990's,Mystery,Classic,Adventure,Single-player,2D,Story Rich",Revolution Software Ltd,Revolution Software Ltd,245,2010,5.99,87.61011055
"Steam Cloud,Simulation,Anime,Physics,Free to Play,Family Friendly,Sandbox,Multiplayer,2D,Action,Adventure,Indie,Casual,Memes,Space,Stats,Flight,Cute,Great Soundtrack,In-App Purchases,Strategy,Single-player,Funny",Light Bringer Games inc.,Light Bringer Games inc.,50,2016,0,87.03069598
"Retro,Cyberpunk,Music,Racing,Indie,Single-player,Steam Leaderboards,1980s,Driving,Casual,Arcade,Great Soundtrack",DNVR Prod,DNVR Prod,53,2016,2.99,73.51404862
"Shooter,Third Person,Multiplayer,Steam Workshop,Mechs,Team-Based,Sci-fi,Action,Adventure,Indie,FPS,Third-Person Shooter,First-Person,Online PvP,Stats,Online Co-op,Co-op,Strategy,Dinosaurs,Open World,PvP,Single-player,Steam Leaderboards,Epic,Includes level editor,Online Co-Op",Spiral Game Studios,DANKIE,106,2013,0.99,74.06522936
"Old School,Third Person,Mystery,Post-apocalyptic,Story Rich,Sci-fi,Puzzle,Action,Adventure,Horror,Exploration,Cinematic,Space,3D Platformer,Platformer,Atmospheric,Puzzle Platformer,Walking Simulator,Single-player,Thriller",Stage 2 Studios,Serenity Forge,157,2014,19.99,74.09798806
"Violent,Mythology,Gore,Female Protagonist,Action,Puzzle,Adventure,Indie,Horror,FPS,Exploration,Nudity,First-Person,Foreign,Great Soundtrack,Stealth,Atmospheric,Survival Horror,Realistic,Single-player",Angry Demon Studio,Angry Demon Studio,331,2017,14.99,76.6406994
"Steam Cloud,Noir,Third Person,Mystery,Detective,Story Rich,Female Protagonist,Puzzle,Adventure,Indie,Casual,Cartoony,3D Platformer,Great Soundtrack,Platformer,Atmospheric,Fantasy,3D Vision,Puzzle Platformer,Single-player,Short",Compulsion Games,Focus Home Interactive,319,2013,9.99,86.23949055
"Steam Cloud,Simulation,Third Person,Difficult,God Game,Nature,Indie,Casual,Experimental,Music,Ambient,Beautiful,Space,Great Soundtrack,Procedural Generation,Relaxing,Realistic,RPG,Single-player,Illuminati,Funny",David OReilly,Double Fine Presents,182,2014,0.99,85.33972961
"Steam Cloud,2D,Story Rich,Puzzle,Action,Side Scroller,Adventure,Indie,Casual,Horror,Captions available,Dark,Great Soundtrack,Platformer,Atmospheric,Kickstarter,Puzzle Platformer,Single-player,Funny",Atmos Games,Armor Games Studios,114,2017,14.99,84.93527743
"Steam Cloud,Point & Click,Story Rich,Isometric,Medieval,Adventure,Indie,Casual,Captions available,Colorful,Clicker,Resource Management,Hidden Object,Fantasy,Strategy,RPG,Pirates,Single-player,Short",Lonely Troops,Lonely Troops,51,2015,7.99,88.63367845
"Steam Cloud,Roguelite,Violent,Anime,2D,Gore,Female Protagonist,Action,Dark Fantasy,Difficult,Adventure,Indie,Roguelike,Hack and Slash,Procedural Generation,Early Access,Souls-like,Action Roguelike,Sexual Content,Single-player,Top-Down",GlassesCatGames,GlassesCatGames,316,2019,11.99,80.84104044
"Steam Cloud,Psychological Horror,Exploration,Puzzle,Mystery,First-Person,Adventure,Walking Simulator,Indie,Single-player,Short,Atmospheric,Horror",Team Gotham,505 Games,70,2016,9.99,71.09914982
